BEGAIN,C6orf176,CRH,NAV2,PI15,PPFIBP2,SPRY4,TFPI2=>DUSP4,PPP1R16B,SPRY2,VGF;1.0;0.8333333333333334;5.0
C6orf176,MID1,PI15,PPP1R16B,SPRY4,TFPI2=>CRH,DUSP4,LGR5,NAV2,PPFIBP2,SPRY2,VGF;1.0;1.0;5.0
BEGAIN,C6orf176,DUSP4,LGR5,MID1,PI15,SPRY4,TFPI2=>CRH,FAM84B,NAV2,PPP1R16B,SPRY2,VGF;1.0;1.0;5.0
C6orf176,FAM84B,PI15,TFPI2,VGF=>BEGAIN,CRH,DUSP4,LGR5,MID1,NAV2,PPFIBP2,SPRY4;1.0;1.0;5.0
BEGAIN,C6orf176,EFNB2,NME1,PGAM1,PI15,STARD4=>GAL,HK2,LDHA,RAMP1;1.0;0.35714285714285715;5.0
BEGAIN,C6orf176,DUSP4,FAM84B,NAV2,PPFIBP2=>MID1,SPRY2,VGF;1.0;0.7142857142857143;5.0
C6orf176,DUSP4,LGR5,NAV2,PI15,TFPI2=>BEGAIN,FAM84B,PPP1R16B,SPRY4,VGF;1.0;1.0;5.0
BEGAIN,C6orf176,CRH,DUSP4,SPRY4,VGF=>FAM84B,PI15,PPFIBP2,TFPI2;1.0;1.0;5.0
BTBD11,C20orf103,CRH,HK2,PPP1R16B=>DUSP4,PPFIBP2,SPRY2,SPRY4,VGF;1.0;0.7142857142857143;5.0
C6orf176,LGR5,PPFIBP2,PPP1R16B,SPRY4,TFPI2=>MID1,NAV2,SPRY2;1.0;1.0;5.0
CRH,SPRY4=>BTBD11,DUSP4,GAL,PPP1R16B,VGF;0.12195121951219512;0.12195121951219512;41.0
CRH,LGR5,PPFIBP2,TFPI2=>BEGAIN,C6orf176,NAV2,PPP1R16B,SPRY2,SPRY4;1.0;1.0;5.0
CRH,VGF=>BEGAIN,BTBD11,C20orf103,MID1,PPFIBP2,PPP1R16B;0.20833333333333334;0.20833333333333334;24.0
C6orf176,CRH,DUSP4,LGR5,MID1,PPFIBP2,VGF=>FAM84B,NAV2,PPP1R16B,SPRY4,TFPI2;1.0;1.0;5.0
CRH,FAM84B,LGR5,PPP1R16B,TFPI2=>BEGAIN,C6orf176,MID1,NAV2,PPFIBP2,SPRY4,VGF;1.0;1.0;5.0
